month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2025-03,Ohio,7204,993,28145,16286,1675,1593,1,4,2,0,1553,572,11,328,63,5,0,0,18,11,1,0,1,0,58466
2025-03,Oklahoma,2704,30,13147,8687,1116,1024,0,4,3,2,1557,878,3,142,17,0,0,0,9,11,5,0,3,0,29342
2025-03,Oregon,6584,367,22656,16213,2831,17,3,0,0,0,5,2,0,177,37,0,0,0,664,548,60,0,0,0,50164
2025-03,Pennsylvania,25760,0,46016,22863,8,0,285,0,0,0,0,0,0,731,88,0,0,0,0,0,0,0,0,0,95751
2025-03,Puerto Rico,2769,130,3332,385,55,45,0,0,0,0,42,4,0,0,0,0,0,0,972,99,5,7,0,0,7845
2025-03,Rhode Island,33,0,1463,800,172,219,0,0,0,0,2,1,0,1,1,4,0,0,22,13,3,1,1,0,2736
2025-03,South Carolina,6060,683,14323,6280,784,623,2,10,5,0,809,323,5,239,27,2,0,0,10,5,1,0,1,0,30192
2025-03,South Dakota,803,9,2135,2857,166,155,4,0,0,0,88,76,0,27,8,2,0,0,0,4,0,0,0,0,6334
2025-03,Tennessee,14514,9510,27949,15141,1630,0,0,59,19,0,888,405,0,100,3,0,0,0,0,0,0,0,0,0,70218
2025-03,Texas,44417,0,68510,30554,4039,3288,0,14,7,5,7749,3014,88,253,14,0,0,0,38,23,8,0,0,1,162022
2025-03,Utah,10273,54156,6229,5137,892,0,0,4,3,1,264,190,0,206,25,51,0,0,0,0,0,0,0,0,77431
2025-03,Vermont,0,0,1624,1604,118,122,0,0,0,0,7,9,1,9,2,1,0,0,1,0,0,0,0,0,3498
2025-03,Virgin Islands,195,0,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,274
2025-03,Virginia,331,79,26834,15567,3651,1,0,0,0,0,0,0,0,540,64,2,0,0,0,0,0,0,0,0,47069
2025-03,Washington,12569,587,15715,7874,596,107,17,0,1,0,670,354,3,630,110,9,0,0,875,484,85,25,20,1,40732
2025-03,West Virginia,2293,146,5956,6088,284,450,0,1,1,0,638,534,1,27,7,0,0,0,4,6,0,0,0,0,16436
2025-03,Wisconsin,20333,887,18173,16240,1027,68,0,0,0,1,231,232,16,165,42,5,0,0,0,2,0,0,0,0,57422
2025-03,Wyoming,501,16,2419,2290,198,149,8,1,0,0,142,104,0,57,4,2,0,0,11,12,0,0,0,0,5914
2025-02,Alabama,11025,255,19174,12276,1073,1153,0,11,4,0,2600,957,11,60,2,0,0,0,8,67,1,0,0,0,48677
2025-02,Alaska,46,160,2597,1990,271,170,0,1,3,0,119,47,0,32,13,0,0,0,0,1,0,0,0,0,5450
2025-02,Arizona,11420,40,17959,8690,1435,1015,0,4,0,0,1415,522,9,284,22,1,0,0,7,5,1,0,1,0,42830
2025-02,Arkansas,1651,152,7291,6107,357,573,11,8,0,0,1220,887,6,0,0,0,0,0,6,3,1,1,1,0,18275
2025-02,California,30391,10094,36546,18467,3813,0,0,0,1,0,734,485,31,1644,916,31,0,0,7660,3226,600,32,12,0,114683
2025-02,Colorado,7964,1,18580,11135,2261,1858,0,0,0,0,0,0,0,263,46,1,0,0,0,0,0,0,0,0,42109
2025-02,Connecticut,6989,674,5288,1961,250,0,10,0,0,0,96,32,3,43,0,3,0,0,6,3,0,0,0,0,15358
2025-02,Delaware,861,0,1945,960,105,77,0,0,1,0,19,8,1,57,0,0,0,0,32,8,0,0,0,0,4074
2025-02,District of Columbia,1199,0,263,22,2,9,3,0,0,0,0,0,0,1,0,59,0,0,0,0,0,0,0,0,1558
2025-02,Florida,9718,0,54706,21220,4286,3209,0,49,14,5,4542,1045,6,1801,125,2,0,0,241,146,36,56,46,0,101253
2025-02,Georgia,12919,0,20423,10281,974,1051,0,6,5,0,2730,1019,19,57,1,0,0,0,19,10,0,0,0,0,49514
2025-02,Guam,0,0,151,76,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
2025-02,Hawaii,1060,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1066
2025-02,Idaho,6997,162,5078,4356,500,365,0,1,1,0,320,254,3,101,13,0,0,0,7,3,1,0,0,0,18162
2025-02,Illinois,15077,221295,24820,10160,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272467
2025-02,Indiana,401,24525,20453,11166,1512,1162,2,2,0,1,1014,363,11,77,0,0,0,0,28,20,3,2,2,1,60745
2025-02,Iowa,3391,5319,3317,2811,208,123,2,0,0,0,33,25,1,107,25,1,0,0,3,0,0,0,0,0,15366
2025-02,Kansas,1062,1,6627,5347,566,501,0,2,1,0,568,240,4,90,11,1,0,0,4,5,1,0,1,0,15032
2025-02,Kentucky,730,280650,11063,8026,622,877,5,8,5,0,1800,1003,3,43,11,0,0,0,10,5,0,0,0,0,304861
2025-02,Louisiana,494,0,11515,6607,663,613,0,2,4,1,1112,474,16,1,0,0,0,0,14,7,2,0,0,0,21525
2025-02,Maine,537,7,3361,2604,258,261,2,0,1,0,43,30,1,20,14,0,0,0,2,5,0,0,0,0,7146
2025-02,Mariana Islands,0,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2025-02,Maryland,11504,3961,8611,5500,134,7,0,1,2,0,125,71,2,98,32,11,0,0,0,24,1,0,0,0,30084
2025-02,Massachusetts,13624,0,5097,2317,448,271,0,0,0,1,12,14,2,3,0,0,0,0,37,24,1,0,1,0,21852
2025-02,Michigan,27177,7950,17754,13971,1449,772,77,0,1,0,39,233,3,601,66,42,0,0,15,9,2,0,1,0,70162
2025-02,Minnesota,11044,35714,9375,8435,765,569,0,0,1,0,182,171,1,102,17,8,0,0,23,61,5,0,3,0,66476
2025-02,Mississippi,1289,0,9303,6494,443,480,0,7,2,0,1735,819,2,9,1,0,0,0,3,2,1,0,0,0,20590
2025-02,Missouri,1928,330,18425,13744,1531,1428,0,4,4,0,1376,645,10,319,33,1,0,0,37,44,2,1,3,0,39865
2025-02,Montana,1156,0,3370,3329,312,376,18,1,3,0,381,412,0,50,23,2,0,0,1,1,0,0,0,0,9435
2025-02,Nebraska,4137,215,192,1601,33,11,0,0,0,0,3,35,0,51,6,0,0,0,0,0,0,0,0,0,6284
2025-02,Nevada,1698,0,5929,2341,321,319,0,1,0,0,328,100,0,3,2,0,0,0,0,0,0,0,22,4,11068
2025-02,New Hampshire,1497,0,5692,2435,440,1,34,0,9,0,0,5,0,119,3,7,0,0,0,0,0,0,0,0,10242
2025-02,New Jersey,0,0,8260,3672,662,0,0,0,0,0,0,0,0,2,0,0,0,0,82,73,6,3,3,0,12763
2025-02,New Mexico,1208,0,5480,3310,427,522,0,1,0,0,473,354,1,45,0,0,0,0,49,25,2,2,1,0,11900
2025-02,New York,2421,1973,9823,8411,729,352,0,0,0,0,35,33,4,74,83,0,20,0,358,279,29,9,9,0,24642
2025-02,North Carolina,14559,247,25846,11462,1172,1210,1,8,2,3,3024,1034,15,722,128,5,0,2,41,19,2,0,1,0,59503
2025-02,North Dakota,276,5,1698,2162,130,134,0,0,0,0,68,66,0,9,3,0,0,0,2,0,0,0,0,0,4553
2025-02,Ohio,5892,1301,25157,14285,1507,1495,1,3,1,0,1941,665,13,306,34,20,0,0,11,2,0,1,1,0,52636
2025-02,Oklahoma,3436,26,12454,8580,999,1073,0,6,1,1,1983,1014,4,123,4,0,0,0,13,11,0,0,3,0,29731
2025-02,Oregon,5810,329,13893,10311,1342,11,2,0,0,0,2,2,0,160,37,1,0,0,447,399,30,0,0,0,32776
2025-02,Pennsylvania,25349,0,38892,19109,26,0,290,0,0,0,0,0,0,785,95,1,0,0,0,0,0,0,0,0,84547
2025-02,Puerto Rico,2142,147,3157,328,35,54,0,2,0,0,39,2,0,0,0,0,0,0,815,83,5,6,1,0,6816
2025-02,Rhode Island,26,0,1286,762,144,189,0,1,0,0,4,2,0,9,4,1,0,0,11,8,1,0,0,0,2448
2025-02,South Carolina,6758,603,13606,6311,794,558,1,7,5,0,1020,369,3,278,22,1,0,0,18,6,2,1,0,0,30363
2025-02,South Dakota,704,8,1859,2403,138,127,1,1,0,0,83,80,1,16,4,1,0,0,2,2,1,0,0,0,5431
2025-02,Tennessee,12832,6952,26323,14982,1584,0,0,51,15,0,1200,407,0,118,10,0,0,0,0,0,0,0,0,0,64474
2025-02,Texas,38729,0,62489,29343,3769,3295,1,16,7,1,9200,3201,70,258,26,0,0,0,33,15,8,0,0,0,150461
2025-02,Utah,11572,48825,5622,4646,914,0,0,4,8,0,265,246,0,204,40,34,0,0,0,0,0,0,0,0,72380
2025-02,Vermont,1,0,1431,1253,94,92,0,0,0,0,6,7,2,5,0,0,0,0,1,2,0,0,0,0,2894
2025-02,Virgin Islands,211,0,34,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,257
2025-02,Virginia,286,49,23925,14286,3462,0,0,0,0,0,0,0,0,466,54,0,0,0,0,0,0,0,0,0,42528
2025-02,Washington,11088,666,12901,6481,533,70,11,0,0,0,600,307,3,553,76,13,0,0,748,424,53,20,22,2,34571
2025-02,West Virginia,1803,163,5048,5085,283,472,1,1,1,0,827,662,1,24,0,2,0,0,4,4,1,0,1,0,14383
2025-02,Wisconsin,15584,716,14924,12201,858,90,0,0,0,2,214,149,16,143,37,1,0,0,0,5,0,0,0,0,44940
2025-02,Wyoming,453,16,2118,1891,186,148,12,0,2,0,156,111,3,39,5,0,0,0,19,10,1,0,0,0,5170
2025-01,Alabama,11446,219,16201,13544,1340,1006,0,17,7,0,2096,895,16,48,4,0,0,0,12,3,1,0,1,0,46856
2025-01,Alaska,47,132,2326,1923,320,160,0,1,1,0,103,36,0,40,12,0,0,0,0,0,0,0,0,0,5101
2025-01,Arizona,10789,209,18215,9593,1800,1001,0,3,1,1,1195,397,12,225,29,0,0,0,7,8,2,0,1,0,43488
2025-01,Arkansas,1716,117,6171,6600,525,440,7,8,2,1,948,673,3,0,1,0,0,0,10,3,0,0,0,0,17225
2025-01,California,31865,10967,38646,19384,4396,0,0,3,0,0,654,431,49,1832,914,80,0,0,7756,3209,639,42,9,0,120876
2025-01,Colorado,8218,13,16085,9540,1879,1395,1,0,0,0,0,0,0,327,61,0,0,0,0,0,0,0,0,0,37519
2025-01,Connecticut,8119,844,5671,2154,263,0,8,0,0,0,126,45,8,83,1,3,0,0,9,3,0,0,0,0,17337
2025-01,Delaware,551,0,1848,1205,133,99,0,0,0,0,16,10,0,129,2,0,0,0,36,15,0,0,1,0,4045
2025-01,District of Columbia,1066,0,389,24,1,6,19,0,0,0,0,0,0,3,0,62,0,0,0,0,0,0,0,0,1570
2025-01,Florida,10380,0,57657,25039,5466,3284,0,47,24,2,3722,862,3,1832,123,3,0,0,255,162,49,121,93,19,109143
2025-01,Georgia,13410,0,17889,11172,1252,918,1,13,6,1,2025,726,24,77,0,0,0,0,18,9,0,0,0,0,47541
2025-01,Guam,0,0,212,90,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322
2025-01,Hawaii,1164,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1199
2025-01,Idaho,7933,252,5203,4657,636,279,0,0,2,0,270,213,1,95,7,1,0,0,9,7,1,0,1,0,19567
2025-01,Illinois,16708,258717,23542,10387,1025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310380
2025-01,Indiana,427,28314,19189,11977,1883,1101,6,1,1,1,783,302,30,69,5,0,0,0,32,25,3,1,0,0,64150
2025-01,Iowa,3797,8923,3177,3033,291,141,0,0,0,0,45,30,2,141,47,6,0,0,2,2,1,0,0,0,19638
2025-01,Kansas,1371,6,5785,5345,690,404,0,0,3,1,414,203,4,126,13,0,0,0,8,5,0,0,1,0,14379
2025-01,Kentucky,656,284627,9121,7585,691,572,6,5,2,0,1282,652,2,43,9,0,0,0,9,15,2,1,1,0,305281
2025-01,Louisiana,576,0,10824,8305,879,568,1,4,3,2,811,440,10,0,0,0,0,0,11,12,3,0,0,0,22449
2025-01,Maine,602,14,3109,2654,328,220,1,1,1,0,62,40,1,30,11,0,0,0,4,6,0,0,0,0,7084
2025-01,Mariana Islands,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2025-01,Maryland,10902,4676,8761,5590,143,2,0,0,1,0,106,54,6,94,19,5,0,0,0,25,0,0,1,0,30385
2025-01,Massachusetts,12893,1,5873,2711,537,261,5,0,0,0,18,12,3,3,0,0,0,0,44,41,4,0,0,0,22406
2025-01,Michigan,28098,8527,16944,13762,1862,685,106,0,2,1,32,166,4,616,46,83,0,0,14,9,3,0,2,0,70962
2025-01,Minnesota,10719,35275,8888,7895,926,474,0,1,0,0,176,145,2,123,22,3,0,0,15,18,1,1,4,0,64688
2025-01,Mississippi,2002,0,7524,6943,526,407,0,6,1,1,1297,659,4,8,0,0,0,0,3,9,3,1,0,0,19394
2025-01,Missouri,2136,344,16483,14112,1920,1229,0,5,4,0,1066,538,10,318,41,4,0,0,24,11,6,0,0,1,38252
2025-01,Montana,1404,0,3417,3554,409,300,19,2,2,0,343,343,4,58,11,3,0,0,3,2,0,0,0,0,9874
2025-01,Nebraska,4794,228,188,1795,47,13,0,0,1,0,2,21,0,48,3,0,0,0,0,0,0,0,0,0,7140
2025-01,Nevada,2550,0,5316,2355,450,311,0,0,0,0,225,68,2,0,1,0,0,0,414,152,16,0,5,2,11867
2025-01,New Hampshire,1117,6,6494,2992,598,0,28,0,9,0,0,9,0,125,9,9,0,0,0,0,0,0,0,0,11396
2025-01,New Jersey,0,0,8166,4396,707,0,0,0,0,0,0,0,0,1,0,0,0,0,116,82,5,1,1,0,13475
2025-01,New Mexico,1376,0,5086,3308,587,449,0,1,2,0,327,252,2,53,0,0,0,0,50,33,4,0,1,0,11531
2025-01,New York,3093,2355,11254,9652,893,396,0,0,0,0,26,21,6,94,107,0,8,0,375,322,34,8,11,0,28655
2025-01,North Carolina,15269,144,23459,13071,1595,993,0,14,4,2,2360,860,14,880,86,5,4,1,38,14,3,0,2,0,58818
2025-01,North Dakota,313,4803,1657,2268,148,99,0,0,1,0,49,54,1,3,1,0,0,0,1,0,0,0,0,0,9398
2025-01,Ohio,7103,1207,21930,13673,1865,1302,0,3,0,0,1347,497,12,392,49,7,0,0,13,3,0,0,0,0,49403
2025-01,Oklahoma,4342,34,11827,9622,1479,852,0,7,5,1,1531,806,5,139,14,0,0,0,7,13,4,4,2,0,30694
2025-01,Oregon,5924,330,13317,10090,1777,21,5,0,0,0,2,2,0,211,33,1,0,0,446,282,20,0,0,0,32461
2025-01,Pennsylvania,30678,2,37214,19421,47,0,311,0,0,0,0,0,0,777,101,2,0,0,0,0,0,0,0,0,88553
2025-01,Puerto Rico,2094,175,2790,286,36,53,0,1,0,0,51,11,0,0,0,0,0,0,893,78,7,5,0,0,6480
2025-01,Rhode Island,92,0,1317,703,116,162,0,0,0,0,2,1,0,11,0,6,0,0,16,11,1,1,0,0,2439
2025-01,South Carolina,7811,511,11965,7118,1146,516,0,9,2,0,790,276,2,271,8,6,0,0,16,9,6,1,0,1,30464
2025-01,South Dakota,824,15,1867,2587,179,121,0,0,0,0,92,71,1,28,2,1,0,0,0,1,0,0,0,0,5789
2025-01,Tennessee,13617,8585,24717,16153,1607,1,0,40,16,0,878,330,0,86,2,0,0,0,0,0,0,0,0,0,66032
2025-01,Texas,31987,0,58500,32875,4777,2858,0,15,4,5,6859,2504,82,190,17,0,0,0,42,23,11,0,2,0,140751
2025-01,Utah,10748,52663,5408,4586,1021,0,0,4,3,0,243,157,1,202,32,44,0,0,0,0,0,0,0,0,75112
2025-01,Vermont,1,0,1381,1288,110,112,0,0,0,0,7,4,1,11,3,1,0,0,1,0,0,0,0,0,2920
2025-01,Virgin Islands,168,0,31,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,211
2025-01,Virginia,431,99,23016,15163,3947,0,0,0,0,0,0,0,0,484,64,3,0,0,0,0,0,0,0,0,43207
2025-01,Washington,13636,682,13309,7427,553,129,23,1,0,0,545,259,2,624,123,10,0,0,851,437,70,26,42,2,38751
2025-01,West Virginia,1770,127,4158,4481,287,320,0,0,1,0,652,445,2,16,2,2,0,0,4,3,1,0,0,1,12272
2025-01,Wisconsin,18045,950,14252,11239,1092,65,0,0,0,2,196,132,33,170,24,11,0,0,0,1,0,0,0,0,46212
2025-01,Wyoming,507,22,1840,1778,220,117,15,0,0,0,141,112,6,51,5,0,0,0,8,5,3,0,1,0,4831
2024-12,Alabama,11068,272,24940,25607,1486,1503,0,8,5,0,1976,866,13,63,4,0,0,0,4,6,2,1,2,0,67826
2024-12,Alaska,77,171,3397,3121,381,216,0,1,0,0,95,62,2,27,10,1,0,0,1,0,0,1,0,0,7563
2024-12,Arizona,9556,420,22789,13517,1807,1367,0,2,2,2,1165,389,8,263,12,0,0,0,10,8,5,0,0,0,51322
2024-12,Arkansas,1576,141,9958,13403,674,631,10,10,2,0,913,673,4,1,0,0,0,0,7,11,5,0,0,0,28019
2024-12,California,29273,10442,42556,25616,4751,1,0,1,1,0,749,396,69,1684,716,28,0,0,7292,2990,561,36,25,0,127187
2024-12,Colorado,7515,6,20041,13719,1647,2122,0,0,0,0,0,0,0,240,37,2,0,0,0,0,0,0,0,0,45329
2024-12,Connecticut,6347,650,5920,2634,259,0,1,0,0,0,108,38,6,76,1,1,0,0,8,5,0,0,0,0,16054
2024-12,Delaware,158,0,2270,1903,131,93,0,0,0,0,15,4,0,65,0,0,0,0,24,18,0,0,0,0,4681
2024-12,District of Columbia,2016,1,334,29,1,9,26,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,2434
2024-12,Florida,8834,0,70534,37229,5655,4135,1,44,24,5,3338,797,6,1694,124,4,0,0,309,213,38,44,48,2,133078
2024-12,Georgia,11907,0,25975,21300,1315,1316,0,8,2,2,1904,789,19,66,1,0,0,0,23,13,1,0,0,0,64641
2024-12,Guam,0,0,206,104,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
2024-12,Hawaii,1319,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1323
2024-12,Idaho,5934,232,7848,8029,705,454,0,1,1,0,236,220,2,68,14,3,0,0,7,9,1,0,0,0,23764
2024-12,Illinois,13334,237064,27759,15453,1424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,295035
2024-12,Indiana,404,27952,24479,18349,2050,1383,1,0,0,0,754,286,28,47,2,0,0,0,28,18,4,1,1,1,75788
2024-12,Iowa,3469,5159,3903,5208,307,159,0,0,0,1,39,22,0,106,23,4,0,0,5,3,0,0,0,0,18408
2024-12,Kansas,1169,12,8070,9326,715,673,0,1,1,0,417,179,4,120,12,1,0,0,4,7,3,0,0,0,20714
2024-12,Kentucky,639,284683,14683,15779,903,897,2,5,2,0,1176,635,5,30,7,0,0,0,16,12,2,1,2,0,319479
2024-12,Louisiana,353,0,14442,16004,929,825,0,3,1,3,822,455,11,0,0,0,0,0,18,10,2,0,0,0,33878
2024-12,Maine,389,5,3649,4294,300,290,1,0,0,0,39,24,0,25,2,0,0,0,7,4,0,0,0,0,9029
2024-12,Mariana Islands,0,0,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2024-12,Maryland,7744,3293,9311,7618,129,5,0,2,0,0,143,71,2,78,16,1,0,0,0,19,1,0,0,0,28433
2024-12,Massachusetts,11100,3,5460,2856,523,271,1,0,0,0,3,7,0,0,0,1,0,0,31,18,4,1,1,1,20281
2024-12,Michigan,25281,6917,19349,21108,2063,861,134,0,1,0,26,199,12,474,60,78,0,0,10,6,2,0,0,0,76581
2024-12,Minnesota,10238,37638,9722,11543,889,603,0,0,0,0,150,145,6,88,17,2,0,0,23,35,1,1,0,0,71101
2024-12,Mississippi,2112,0,11062,14764,563,597,0,6,5,0,1276,744,4,11,0,0,0,0,6,3,1,0,2,0,31156
2024-12,Missouri,1974,387,23854,24011,2266,1694,0,14,3,0,1052,484,16,247,26,0,0,0,32,25,8,1,0,0,56094
2024-12,Montana,1426,0,5496,6205,443,567,5,2,2,1,332,340,1,34,14,1,0,0,2,3,0,1,0,0,14875
2024-12,Nebraska,4397,257,295,2938,35,8,1,0,1,0,3,21,0,51,5,1,0,0,0,1,0,0,0,0,8014
2024-12,Nevada,4339,0,6042,3403,414,417,0,0,0,0,265,64,2,1,0,0,0,0,444,165,16,0,0,0,15572
2024-12,New Hampshire,1186,4,8522,4028,626,0,41,1,15,0,0,7,0,108,12,7,0,0,0,0,0,0,0,0,14557
2024-12,New Jersey,0,0,7777,5553,776,0,0,0,0,0,0,0,0,0,0,0,0,0,74,63,9,1,3,1,14257
2024-12,New Mexico,1265,0,6437,4318,571,525,0,3,0,0,259,209,2,51,6,0,0,0,51,32,3,0,0,0,13732
2024-12,New York,2383,1626,10402,13177,775,433,0,0,0,0,36,56,6,62,91,2,10,0,333,307,35,6,13,1,29754
2024-12,North Carolina,11662,161,31379,22991,1634,1483,0,13,11,2,2039,825,18,732,122,3,2,2,42,20,2,0,1,0,73144
2024-12,North Dakota,291,10,1875,2999,170,119,0,0,0,0,44,43,1,6,0,0,0,0,0,2,0,0,0,0,5560
2024-12,Ohio,6358,478,30481,24731,2150,1819,0,4,1,2,1253,448,13,294,46,7,0,0,7,4,1,0,0,0,68097
2024-12,Oklahoma,6603,33,16756,16916,1641,1209,1,6,2,2,1492,778,1,126,10,1,0,0,21,19,2,4,4,0,45627
2024-12,Oregon,4990,319,16157,13919,1605,18,4,0,0,0,3,0,0,168,36,2,0,0,382,315,29,0,0,0,37947
2024-12,Pennsylvania,27248,0,44861,29548,46,0,251,0,0,0,0,0,0,757,93,0,0,0,0,0,0,0,0,0,102804
2024-12,Puerto Rico,2191,92,3019,329,53,52,0,0,0,0,40,9,0,1,0,0,0,0,738,76,4,5,0,0,6609
2024-12,Rhode Island,24,0,1302,717,89,129,0,0,0,0,3,0,0,1,0,2,0,0,15,9,1,0,0,0,2292
2024-12,South Carolina,6169,457,16759,12908,1087,810,5,1,1,1,758,279,4,189,14,2,0,0,10,14,3,0,0,0,39471
2024-12,South Dakota,747,3,2312,3909,188,155,2,0,0,0,84,60,0,34,5,1,0,0,0,0,0,0,0,0,7500
2024-12,Tennessee,8687,7992,34768,28961,2307,0,0,38,18,0,780,307,0,85,6,1,0,0,0,0,0,0,0,0,83950
2024-12,Texas,23462,0,80079,55507,5112,4230,0,19,8,5,6622,2522,73,171,5,0,0,0,52,38,12,2,2,0,177921
2024-12,Utah,8796,53475,8193,8996,1068,1,0,1,10,4,221,214,1,184,28,38,0,0,0,0,0,0,0,0,81230
2024-12,Vermont,0,0,1599,1783,123,132,0,0,0,1,9,12,1,5,0,0,0,0,0,3,1,0,0,0,3669
2024-12,Virgin Islands,122,20,38,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,196
2024-12,Virginia,289,81,27804,23736,4316,0,0,0,0,0,0,0,0,461,49,8,0,0,0,0,0,0,0,0,56744
2024-12,Washington,11128,522,14483,9125,558,87,12,0,0,0,462,228,3,522,114,13,0,0,728,421,51,22,8,1,38488
2024-12,West Virginia,1554,94,6998,9454,349,520,2,1,1,0,575,417,3,11,0,3,0,0,2,5,2,0,0,0,19991
2024-12,Wisconsin,14496,555,16096,15878,1089,65,0,0,0,2,163,126,21,111,23,0,0,0,0,1,0,0,0,0,48626
2024-12,Wyoming,429,8,3229,3275,233,293,11,0,0,0,110,110,2,41,10,0,0,0,7,4,0,0,0,1,7763
2024-11,Alabama,10390,250,20287,20566,1054,1364,0,8,4,2,2116,1136,9,76,6,0,0,0,2,1,1,0,0,0,57272
2024-11,Alaska,65,135,2984,2950,293,289,0,2,1,0,86,59,1,30,12,0,0,0,0,0,0,0,0,0,6907
2024-11,Arizona,8260,302,19361,11969,1456,1305,0,3,0,1,1216,435,11,206,10,0,0,0,4,11,2,0,0,0,44552
2024-11,Arkansas,1841,182,7971,11765,415,575,9,6,8,0,1029,1082,5,6,0,0,0,0,6,11,1,0,0,0,24912
2024-11,California,24873,11537,38128,23438,4510,0,0,0,0,0,633,424,21,1774,736,48,0,0,7151,3122,591,58,26,0,117070
2024-11,Colorado,6180,11,17892,12404,1395,2275,0,0,0,0,0,0,0,223,33,3,0,0,0,0,0,0,0,0,40416
2024-11,Connecticut,6740,765,5835,2636,273,0,0,0,0,0,170,72,5,57,1,0,0,0,9,0,1,0,0,0,16564
2024-11,Delaware,251,0,2135,1644,124,94,0,0,0,0,23,8,0,98,2,0,0,0,39,15,1,0,0,0,4434
2024-11,District of Columbia,992,0,246,20,1,3,4,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,1277
2024-11,Florida,8656,0,61246,29993,4346,3932,0,46,20,0,4012,939,10,1537,92,5,0,0,218,163,26,54,41,2,115338
2024-11,Georgia,11518,0,22179,17365,993,1374,1,9,8,3,2192,966,20,64,2,0,0,0,16,6,1,0,1,0,56718
2024-11,Guam,0,0,159,106,10,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,284
2024-11,Hawaii,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1390
2024-11,Idaho,6792,178,6520,7384,495,495,0,1,0,0,271,251,2,61,9,2,0,0,4,7,1,0,0,0,22473
2024-11,Illinois,19118,223102,26017,16133,1388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,285759
2024-11,Indiana,339,26465,22710,19084,1717,1338,0,2,0,0,822,353,19,66,2,0,0,0,36,67,5,0,0,0,73025
2024-11,Iowa,3056,5425,4437,5977,233,219,0,0,0,0,46,30,1,70,15,2,0,0,5,3,1,0,0,0,19520
2024-11,Kansas,1175,10,7514,8432,512,563,0,0,0,0,484,263,5,98,12,1,0,0,5,6,1,0,1,0,19082
2024-11,Kentucky,600,285221,12500,14239,716,934,1,4,3,0,1441,1039,3,42,7,0,0,0,9,14,6,1,0,0,316780
2024-11,Louisiana,351,0,11813,13321,739,658,0,2,2,0,865,516,17,1,0,0,0,0,14,9,1,1,0,0,28310
2024-11,Maine,408,3,3132,4525,255,262,1,0,0,0,46,28,0,38,18,1,0,0,6,1,1,0,0,0,8725
2024-11,Mariana Islands,0,0,9,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2024-11,Maryland,7741,3943,8116,7812,124,13,0,0,0,0,172,96,3,78,33,2,0,0,0,12,2,0,0,0,28147
2024-11,Massachusetts,13837,1,6119,3112,469,324,2,0,0,0,11,9,1,0,0,0,0,0,38,21,2,1,3,0,23950
2024-11,Michigan,24685,7018,17914,25953,1548,907,89,0,1,0,20,262,4,547,36,49,0,0,11,6,0,1,1,0,79052
2024-11,Minnesota,11257,36355,10256,15114,813,691,0,0,2,0,159,198,2,103,23,0,0,0,25,45,3,0,1,0,75047
2024-11,Mississippi,1945,0,8848,12037,418,566,0,1,4,1,1411,938,6,14,2,0,0,0,9,4,0,0,0,0,26204
2024-11,Missouri,1700,222,20296,22825,1617,1698,0,2,3,1,1199,790,11,234,23,3,0,0,21,27,2,0,1,0,50675
2024-11,Montana,1077,6,4656,6136,313,801,14,2,1,0,339,466,6,46,5,3,0,0,5,5,0,1,0,0,13882
